paragraph_uri,concept_uri,mention,score,origin
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Bone,bone,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Bone,bone,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Genus,genus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Genus,genus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Bird_anatomy,bird,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Phlegm,phlegm,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Fat,fat,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Semen,semen,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Bile,bile,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Milk,milk,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Phlegm,phlegm,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Urinary_bladder,bladder,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Nerve,nerve,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Tendon,sinew,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Bone,bone,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Cartilage,cartilage,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Onyx,onyx,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/1,http://dbpedia.org/resource/Genus,genus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,https://www.wikidata.org/wiki/Q183383,Dermoptera,0.9136,wikidata
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Genus,genus,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Aquatic_animal,aquatic,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Respiratory_system,respiration,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Aquatic_animal,aquatic,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Otter,otter,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Otter,otter,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Crocodile,crocodile,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Aquatic_animal,aquatic,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Frog,frog,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Toad,toad,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Sponge,sponge,0.6,DBpedia
http://ns.inria.fr/zoomathia/Aristotle/historia_animalium/1/1/text/2,http://dbpedia.org/resource/Genus,genus,0.6,DBpedia
