paragraph_uri,concept_uri,mention,score,origin
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/1/text/1,http://dbpedia.org/resource/Agriculture,agriculture,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/1/text/1,http://dbpedia.org/resource/Viticulture,viticulture,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/1/text/1,http://dbpedia.org/resource/Noah,Noah,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/1/text/1,http://dbpedia.org/resource/Cultivator,tiller,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/1/text/1,http://dbpedia.org/resource/Vineyard,vineyard,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/2/text/1,http://dbpedia.org/resource/Arecaceae,palm tree,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/2/text/1,http://dbpedia.org/resource/Vine,vine,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Noah,Noah,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Noah,Noah,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Philo,Philo,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Noah,Noah,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Noah,Noah,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Rugby_union_positions,FH,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Fortification,fort,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Scripsi,scripsi,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Italian_National_Olympic_Committee,coni,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Scripsi,scripsi,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Scripsi,scripsi,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/German_submarine_U-12_(1935),U 12,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/E_14_(Norway),E 14,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Epitome,Epitome,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/3/text/1,http://dbpedia.org/resource/Tian,Heaven,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/5/text/1,http://dbpedia.org/resource/God,God,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,https://www.wikidata.org/wiki/Q7886444,UFE,0.6334,wikidata
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,https://www.wikidata.org/wiki/Q5427476,F 21,0.6226,wikidata
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,http://dbpedia.org/resource/Uranium_hexafluoride,UF,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,http://dbpedia.org/resource/Thaumaturgy,wonderworker,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,http://dbpedia.org/resource/Scripsi,scripsi,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,http://dbpedia.org/resource/Uppland_Runic_Inscription_11,U 11,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,http://dbpedia.org/resource/Minas_Gerais,MG,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,http://dbpedia.org/resource/European_route_E15,E 15,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/7/text/1,http://dbpedia.org/resource/Minas_Gerais,MG,0.6,DBpedia
http://ns.inria.fr/zoomathia/Philo_Judaeus/de_plantatione/8/text/1,http://dbpedia.org/resource/God,God,0.6,DBpedia
